date;day_type;time;real_time;infestation;replicate;specimen;species;shell_temp;no_pic
2021/04/15;sunny;60;12:25;non infested;2;3;Helcion pectunculus;32,1;M3
2021/04/15;sunny;60;12:25;non infested;2;4;Helcion pectunculus;33,6;M4
2021/04/15;sunny;60;12:25;infested;3;1;Helcion pectunculus;32,5;M1
2021/04/15;sunny;60;12:25;infested;3;2;Helcion pectunculus;32,2;M2
2021/04/15;sunny;60;12:25;infested;3;3;Helcion pectunculus;32,8;M3
2021/04/15;sunny;60;12:25;infested;3;4;Helcion pectunculus;30,9;M4
2021/04/15;sunny;60;12:25;non infested;3;1;Helcion pectunculus;31,6;M1
2021/04/15;sunny;60;12:25;non infested;3;2;Helcion pectunculus;32;M2
2021/04/15;sunny;60;12:25;non infested;3;3;Helcion pectunculus;34,7;M3
2021/04/15;sunny;60;12:25;non infested;3;4;Helcion pectunculus;32,6;M4
2021/04/15;sunny;90;12:55;infested;1;1;Helcion pectunculus;34,6;M1
2021/04/15;sunny;90;12:55;infested;1;2;Helcion pectunculus;31,4;M2
2021/04/15;sunny;90;12:55;infested;1;3;Helcion pectunculus;34,1;M3
2021/04/15;sunny;90;12:55;infested;1;4;Helcion pectunculus;33,4;M4
2021/04/15;sunny;90;12:55;non infested;1;1;Helcion pectunculus;35;M1
2021/04/15;sunny;90;12:55;non infested;1;2;Helcion pectunculus;35,5;M2
2021/04/15;sunny;90;12:55;non infested;1;3;Helcion pectunculus;38,9;M3
2021/04/15;sunny;90;12:55;non infested;1;4;Helcion pectunculus;32;M4
2021/04/15;sunny;90;12:55;infested;2;1;Helcion pectunculus;31,7;M1
2021/04/15;sunny;90;12:55;infested;2;2;Helcion pectunculus;31,4;M2
2021/04/15;sunny;90;12:55;infested;2;3;Helcion pectunculus;30,6;M3
2021/04/15;sunny;90;12:55;infested;2;4;Helcion pectunculus;31,5;M4
2021/04/15;sunny;90;12:55;non infested;2;1;Helcion pectunculus;32,6;M1
2021/04/15;sunny;90;12:55;non infested;2;2;Helcion pectunculus;28,7;M2
2021/04/15;sunny;90;12:55;non infested;2;3;Helcion pectunculus;32,4;M3
2021/04/15;sunny;90;12:55;non infested;2;4;Helcion pectunculus;31,7;M4
2021/04/15;sunny;90;12:55;infested;3;1;Helcion pectunculus;30,8;M1
2021/04/15;sunny;90;12:55;infested;3;2;Helcion pectunculus;31,2;M2
2021/04/15;sunny;90;12:55;infested;3;3;Helcion pectunculus;29,6;M3
2021/04/15;sunny;90;12:55;infested;3;4;Helcion pectunculus;31,5;M4
2021/04/15;sunny;90;12:55;non infested;3;1;Helcion pectunculus;30,6;M1
2021/04/15;sunny;90;12:55;non infested;3;2;Helcion pectunculus;29,9;M2
2021/04/15;sunny;90;12:55;non infested;3;3;Helcion pectunculus;33,8;M3
2021/04/15;sunny;90;12:55;non infested;3;4;Helcion pectunculus;30,8;M4
2021/04/13;sunny;0;11:55;infested;1;1;Perna perna;22,9;M9
2021/04/13;sunny;0;11:55;infested;1;2;Perna perna;23,1;M10
2021/04/13;sunny;0;11:55;infested;1;3;Perna perna;22,6;M11
2021/04/13;sunny;0;11:55;infested;1;4;Perna perna;22,6;M12
2021/04/13;sunny;0;11:55;infested;1;5;Perna perna;22,5;M13
2021/04/13;sunny;0;11:55;non infested;1;1;Perna perna;23;M9
2021/04/13;sunny;0;11:55;non infested;1;2;Perna perna;24,1;M10
2021/04/13;sunny;0;11:55;non infested;1;3;Perna perna;23,6;M11
2021/04/13;sunny;0;11:55;non infested;1;4;Perna perna;24,6;M12
2021/04/13;sunny;0;11:55;non infested;1;5;Perna perna;24,1;M13
2021/04/13;sunny;0;11:55;infested;2;1;Perna perna;24;M9
2021/04/13;sunny;0;11:55;infested;2;2;Perna perna;23,7;M10
2021/04/13;sunny;0;11:55;infested;2;3;Perna perna;25,7;M11
2021/04/13;sunny;0;11:55;infested;2;4;Perna perna;24,8;M12
2021/04/13;sunny;0;11:55;infested;2;5;Perna perna;26,2;M13
2021/04/13;sunny;0;11:55;non infested;2;1;Perna perna;27,3;M8
2021/04/13;sunny;0;11:55;non infested;2;2;Perna perna;25,4;M9
2021/04/13;sunny;0;11:55;non infested;2;3;Perna perna;27,8;M10
2021/04/13;sunny;0;11:55;non infested;2;4;Perna perna;27;M11
2021/04/13;sunny;0;11:55;non infested;2;5;Perna perna;26,4;M12
2021/04/13;sunny;0;11:55;infested;3;1;Perna perna;28,4;M9
2021/04/13;sunny;0;11:55;infested;3;2;Perna perna;28,1;M10
2021/04/13;sunny;0;11:55;infested;3;3;Perna perna;25,5;M11
2021/04/13;sunny;0;11:55;infested;3;4;Perna perna;24,8;M12
2021/04/13;sunny;0;11:55;infested;3;5;Perna perna;27,5;M13
2021/04/13;sunny;0;11:55;non infested;3;1;Perna perna;29,9;M9
2021/04/13;sunny;0;11:55;non infested;3;2;Perna perna;28,3;M10
2021/04/13;sunny;0;11:55;non infested;3;3;Perna perna;27,5;M11
2021/04/13;sunny;0;11:55;non infested;3;4;Perna perna;29;M12
2021/04/13;sunny;0;11:55;non infested;3;5;Perna perna;29,8;M13
2021/04/13;sunny;30;12:25;infested;1;1;Perna perna;40,6;M8
2021/04/13;sunny;30;12:25;infested;1;2;Perna perna;42,2;M9
2021/04/13;sunny;30;12:25;infested;1;3;Perna perna;39,7;M10
2021/04/13;sunny;30;12:25;infested;1;4;Perna perna;39,5;M11
2021/04/13;sunny;30;12:25;infested;1;5;Perna perna;40,5;M12
2021/04/13;sunny;30;12:25;non infested;1;1;Perna perna;43,8;M9
2021/04/13;sunny;30;12:25;non infested;1;2;Perna perna;44,5;M10
2021/04/13;sunny;30;12:25;non infested;1;3;Perna perna;43;M11
2021/04/13;sunny;30;12:25;non infested;1;4;Perna perna;43,7;M12
2021/04/13;sunny;30;12:25;non infested;1;5;Perna perna;47,1;M13
2021/04/13;sunny;30;12:25;infested;2;1;Perna perna;40,3;M9
2021/04/13;sunny;30;12:25;infested;2;2;Perna perna;39,1;M10
2021/04/13;sunny;30;12:25;infested;2;3;Perna perna;41,5;M11
2021/04/13;sunny;30;12:25;infested;2;4;Perna perna;40,9;M12
2021/04/13;sunny;30;12:25;infested;2;5;Perna perna;40,9;M13
2021/04/13;sunny;30;12:25;non infested;2;1;Perna perna;40,9;M8
2021/04/13;sunny;30;12:25;non infested;2;2;Perna perna;45;M9
2021/04/13;sunny;30;12:25;non infested;2;3;Perna perna;44,7;M10
2021/04/13;sunny;30;12:25;non infested;2;4;Perna perna;43,8;M11
2021/04/13;sunny;30;12:25;non infested;2;5;Perna perna;44,3;M12
2021/04/13;sunny;30;12:25;infested;3;1;Perna perna;37,4;M8
2021/04/13;sunny;30;12:25;infested;3;2;Perna perna;35,7;M9
2021/04/13;sunny;30;12:25;infested;3;3;Perna perna;40,2;M10
2021/04/13;sunny;30;12:25;infested;3;4;Perna perna;37,8;M11
2021/04/13;sunny;30;12:25;infested;3;5;Perna perna;41,5;M12
2021/04/13;sunny;30;12:25;non infested;3;1;Perna perna;41,9;M7
2021/04/13;sunny;30;12:25;non infested;3;2;Perna perna;38,4;M8
2021/04/13;sunny;30;12:25;non infested;3;3;Perna perna;41;M9
2021/04/13;sunny;30;12:25;non infested;3;4;Perna perna;42,7;M10
2021/04/13;sunny;30;12:25;non infested;3;5;Perna perna;42,6;M11
2021/04/13;sunny;60;12:55;infested;1;1;Perna perna;46,4;M9
2021/04/13;sunny;60;12:55;infested;1;2;Perna perna;43,4;M10
2021/04/13;sunny;60;12:55;infested;1;3;Perna perna;41,5;M11
2021/04/13;sunny;60;12:55;infested;1;4;Perna perna;45;M12
2021/04/13;sunny;60;12:55;infested;1;5;Perna perna;47,9;M13
2021/04/13;sunny;60;12:55;non infested;1;1;Perna perna;46,5;M8
2021/04/13;sunny;60;12:55;non infested;1;2;Perna perna;47,2;M9
2021/04/13;sunny;60;12:55;non infested;1;3;Perna perna;48,9;M10
2021/04/13;sunny;60;12:55;non infested;1;4;Perna perna;48,1;M11
2021/04/13;sunny;60;12:55;non infested;1;5;Perna perna;48,5;M12
2021/04/13;sunny;60;12:55;infested;2;1;Perna perna;42,3;M9
2021/04/13;sunny;60;12:55;infested;2;2;Perna perna;43,6;M10
2021/04/13;sunny;60;12:55;infested;2;3;Perna perna;41,1;M11
2021/04/13;sunny;60;12:55;infested;2;4;Perna perna;43,8;M12
2021/04/13;sunny;60;12:55;infested;2;5;Perna perna;40,3;M13
2021/04/13;sunny;60;12:55;non infested;2;1;Perna perna;46,8;M8
2021/04/13;sunny;60;12:55;non infested;2;2;Perna perna;48;M9
2021/04/13;sunny;60;12:55;non infested;2;3;Perna perna;43,5;M10
2021/04/13;sunny;60;12:55;non infested;2;4;Perna perna;44,4;M11
2021/04/13;sunny;60;12:55;non infested;2;5;Perna perna;43,7;M12
2021/04/13;sunny;60;12:55;infested;3;1;Perna perna;40;M8
2021/04/13;sunny;60;12:55;infested;3;2;Perna perna;39,7;M9
2021/04/13;sunny;60;12:55;infested;3;3;Perna perna;43,1;M10
2021/04/13;sunny;60;12:55;infested;3;4;Perna perna;42,6;M11
2021/04/13;sunny;60;12:55;infested;3;5;Perna perna;42,4;M12
2021/04/13;sunny;60;12:55;non infested;3;1;Perna perna;46,5;M7
2021/04/13;sunny;60;12:55;non infested;3;2;Perna perna;46,6;M8
2021/04/13;sunny;60;12:55;non infested;3;3;Perna perna;43,3;M9
2021/04/13;sunny;60;12:55;non infested;3;4;Perna perna;45,7;M10
2021/04/13;sunny;60;12:55;non infested;3;5;Perna perna;46,3;M11
2021/04/13;sunny;90;13:25;infested;1;1;Perna perna;44,6;M8
2021/04/13;sunny;90;13:25;infested;1;2;Perna perna;45,4;M9
2021/04/13;sunny;90;13:25;infested;1;3;Perna perna;47,8;M10
2021/04/13;sunny;90;13:25;infested;1;4;Perna perna;44,3;M11
2021/04/13;sunny;90;13:25;infested;1;5;Perna perna;46,2;M12
2021/04/13;sunny;90;13:25;non infested;1;1;Perna perna;49,4;M6
2021/04/13;sunny;90;13:25;non infested;1;2;Perna perna;48,4;M7
2021/04/13;sunny;90;13:25;non infested;1;3;Perna perna;48,9;M8
2021/04/13;sunny;90;13:25;non infested;1;4;Perna perna;49,1;M9
2021/04/13;sunny;90;13:25;non infested;1;5;Perna perna;47,9;M10
2021/04/13;sunny;90;13:25;infested;2;1;Perna perna;41,6;M9
2021/04/13;sunny;90;13:25;infested;2;2;Perna perna;43,1;M10
2021/04/13;sunny;90;13:25;infested;2;3;Perna perna;44,2;M11
2021/04/13;sunny;90;13:25;infested;2;4;Perna perna;39,8;M12
2021/04/13;sunny;90;13:25;infested;2;5;Perna perna;43,4;M13
2021/04/13;sunny;90;13:25;non infested;2;1;Perna perna;44,7;M8
2021/04/13;sunny;90;13:25;non infested;2;2;Perna perna;46,6;M9
2021/04/13;sunny;90;13:25;non infested;2;3;Perna perna;49,6;M10
2021/04/13;sunny;90;13:25;non infested;2;4;Perna perna;44,2;M11
2021/04/13;sunny;90;13:25;non infested;2;5;Perna perna;46,1;M12
2021/04/13;sunny;90;13:25;infested;3;1;Perna perna;38,2;M8
2021/04/13;sunny;90;13:25;infested;3;2;Perna perna;41,8;M9
2021/04/13;sunny;90;13:25;infested;3;3;Perna perna;42,7;M10
2021/04/13;sunny;90;13:25;infested;3;4;Perna perna;42,1;M11
2021/04/13;sunny;90;13:25;infested;3;5;Perna perna;39,4;M12
2021/04/13;sunny;90;13:25;non infested;3;1;Perna perna;45,9;M7
2021/04/13;sunny;90;13:25;non infested;3;2;Perna perna;43,5;M8
2021/04/13;sunny;90;13:25;non infested;3;3;Perna perna;46,7;M9
2021/04/13;sunny;90;13:25;non infested;3;4;Perna perna;43,2;M10
2021/04/13;sunny;90;13:25;non infested;3;5;Perna perna;46,8;M11
2021/04/15;sunny;0;11:25;infested;1;1;Perna perna;21,2;M7
2021/04/15;sunny;0;11:25;infested;1;2;Perna perna;21,6;M8
2021/04/15;sunny;0;11:25;infested;1;3;Perna perna;20,6;M9
2021/04/15;sunny;0;11:25;infested;1;4;Perna perna;20,9;M10
2021/04/15;sunny;0;11:25;infested;1;5;Perna perna;21,2;M11
2021/04/15;sunny;0;11:25;non infested;1;1;Perna perna;22,1;M9
2021/04/15;sunny;0;11:25;non infested;1;2;Perna perna;22,2;M10
2021/04/15;sunny;0;11:25;non infested;1;3;Perna perna;22,1;M11
2021/04/15;sunny;0;11:25;non infested;1;4;Perna perna;21,5;M12
2021/04/15;sunny;0;11:25;non infested;1;5;Perna perna;21,9;M13
2021/04/15;sunny;0;11:25;infested;2;1;Perna perna;19,6;M8
2021/04/15;sunny;0;11:25;infested;2;2;Perna perna;21,2;M9
2021/04/15;sunny;0;11:25;infested;2;3;Perna perna;19,2;M10
2021/04/15;sunny;0;11:25;infested;2;4;Perna perna;19,1;M11
2021/04/15;sunny;0;11:25;infested;2;5;Perna perna;19,5;M12
2021/04/15;sunny;0;11:25;non infested;2;1;Perna perna;23,6;M9
2021/04/15;sunny;0;11:25;non infested;2;2;Perna perna;21,4;M10
2021/04/15;sunny;0;11:25;non infested;2;3;Perna perna;21,9;M11
2021/04/15;sunny;0;11:25;non infested;2;4;Perna perna;20,8;M12
2021/04/15;sunny;0;11:25;non infested;2;5;Perna perna;21,4;M13
2021/04/15;sunny;0;11:25;infested;3;1;Perna perna;21,1;M7
2021/04/15;sunny;0;11:25;infested;3;2;Perna perna;20,1;M8
2021/04/15;sunny;0;11:25;infested;3;3;Perna perna;20,9;M9
2021/04/15;sunny;0;11:25;infested;3;4;Perna perna;19,7;M10
2021/04/15;sunny;0;11:25;infested;3;5;Perna perna;20;M11
2021/04/15;sunny;0;11:25;non infested;3;1;Perna perna;21,3;M9
2021/04/15;sunny;0;11:25;non infested;3;2;Perna perna;22,8;M10
2021/04/15;sunny;0;11:25;non infested;3;3;Perna perna;22,5;M11
2021/04/15;sunny;0;11:25;non infested;3;4;Perna perna;23,1;M12
2021/04/15;sunny;0;11:25;non infested;3;5;Perna perna;24,3;M13
2021/04/15;sunny;30;11:55;infested;1;1;Perna perna;33,8;M9
2021/04/15;sunny;30;11:55;infested;1;2;Perna perna;33,4;M10
2021/04/15;sunny;30;11:55;infested;1;3;Perna perna;33,9;M11
2021/04/15;sunny;30;11:55;infested;1;4;Perna perna;35,2;M12
2021/04/15;sunny;30;11:55;infested;1;5;Perna perna;31,3;M13
2021/04/15;sunny;30;11:55;non infested;1;1;Perna perna;37,5;M8
2021/04/15;sunny;30;11:55;non infested;1;2;Perna perna;35,9;M9
2021/04/15;sunny;30;11:55;non infested;1;3;Perna perna;35,2;M10
2021/04/15;sunny;30;11:55;non infested;1;4;Perna perna;35,7;M11
2021/04/15;sunny;30;11:55;non infested;1;5;Perna perna;36,1;M12
2021/04/15;sunny;30;11:55;infested;2;1;Perna perna;31,6;M9
2021/04/15;sunny;30;11:55;infested;2;2;Perna perna;31,4;M10
2021/04/15;sunny;30;11:55;infested;2;3;Perna perna;30,5;M11
2021/04/15;sunny;30;11:55;infested;2;4;Perna perna;31;M12
2021/04/15;sunny;30;11:55;infested;2;5;Perna perna;31;M13
2021/04/15;sunny;30;11:55;non infested;2;1;Perna perna;33,2;M7
2021/04/15;sunny;30;11:55;non infested;2;2;Perna perna;34;M8
2021/04/15;sunny;30;11:55;non infested;2;3;Perna perna;39,8;M9
2021/04/15;sunny;30;11:55;non infested;2;4;Perna perna;33,4;M10
2021/04/15;sunny;30;11:55;non infested;2;5;Perna perna;33,5;M11
2021/04/15;sunny;30;11:55;infested;3;1;Perna perna;32;M9
2021/04/15;sunny;30;11:55;infested;3;2;Perna perna;30,6;M10
2021/04/15;sunny;30;11:55;infested;3;3;Perna perna;29,5;M11
2021/04/15;sunny;30;11:55;infested;3;4;Perna perna;31,2;M12
2021/04/15;sunny;30;11:55;infested;3;5;Perna perna;31,4;M13
2021/04/15;sunny;30;11:55;non infested;3;1;Perna perna;35,8;M9
2021/04/15;sunny;30;11:55;non infested;3;2;Perna perna;32,8;M10
2021/04/15;sunny;30;11:55;non infested;3;3;Perna perna;33,2;M11
2021/04/15;sunny;30;11:55;non infested;3;4;Perna perna;34,9;M12
2021/04/15;sunny;30;11:55;non infested;3;5;Perna perna;35,4;M13
2021/04/15;sunny;60;12:25;infested;1;1;Perna perna;36,3;M9
2021/04/15;sunny;60;12:25;infested;1;2;Perna perna;36,7;M10
2021/04/15;sunny;60;12:25;infested;1;3;Perna perna;35,1;M11
2021/04/15;sunny;60;12:25;infested;1;4;Perna perna;35,5;M12
2021/04/15;sunny;60;12:25;infested;1;5;Perna perna;34,1;M13
2021/04/15;sunny;60;12:25;non infested;1;1;Perna perna;38,1;M9
2021/04/15;sunny;60;12:25;non infested;1;2;Perna perna;37,1;M10
2021/04/15;sunny;60;12:25;non infested;1;3;Perna perna;36;M11
2021/04/15;sunny;60;12:25;non infested;1;4;Perna perna;37,8;M12
2021/04/15;sunny;60;12:25;non infested;1;5;Perna perna;36,4;M13
2021/04/15;sunny;60;12:25;infested;2;1;Perna perna;31,2;M9
2021/04/15;sunny;60;12:25;infested;2;2;Perna perna;32,5;M10
2021/04/15;sunny;60;12:25;infested;2;3;Perna perna;31,9;M11
2021/04/15;sunny;60;12:25;infested;2;4;Perna perna;31,2;M12
2021/04/15;sunny;60;12:25;infested;2;5;Perna perna;34,2;M13
2021/04/15;sunny;60;12:25;non infested;2;1;Perna perna;35;M8
2021/04/15;sunny;60;12:25;non infested;2;2;Perna perna;38,5;M9
2021/04/15;sunny;60;12:25;non infested;2;3;Perna perna;35,3;M10
2021/04/15;sunny;60;12:25;non infested;2;4;Perna perna;34;M11
2021/04/15;sunny;60;12:25;non infested;2;5;Perna perna;33,8;M12
2021/04/15;sunny;60;12:25;infested;3;1;Perna perna;32;M9
2021/04/15;sunny;60;12:25;infested;3;2;Perna perna;31,3;M10
2021/04/15;sunny;60;12:25;infested;3;3;Perna perna;30,4;M11
2021/04/15;sunny;60;12:25;infested;3;4;Perna perna;30,1;M12
2021/04/15;sunny;60;12:25;infested;3;5;Perna perna;31,2;M13
2021/04/15;sunny;60;12:25;non infested;3;1;Perna perna;32;M9
2021/04/15;sunny;60;12:25;non infested;3;2;Perna perna;36,2;M10
2021/04/15;sunny;60;12:25;non infested;3;3;Perna perna;34;M11
2021/04/15;sunny;60;12:25;non infested;3;4;Perna perna;36,5;M12
2021/04/15;sunny;60;12:25;non infested;3;5;Perna perna;35,1;M13
2021/04/15;sunny;90;12:55;infested;1;1;Perna perna;35,3;M9
2021/04/15;sunny;90;12:55;infested;1;2;Perna perna;35;M10
2021/04/15;sunny;90;12:55;infested;1;3;Perna perna;34,6;M11
2021/04/15;sunny;90;12:55;infested;1;4;Perna perna;33,6;M12
2021/04/15;sunny;90;12:55;infested;1;5;Perna perna;33,5;M13
2021/04/15;sunny;90;12:55;non infested;1;1;Perna perna;35,7;M8
2021/04/15;sunny;90;12:55;non infested;1;2;Perna perna;37,2;M9
2021/04/15;sunny;90;12:55;non infested;1;3;Perna perna;35,3;M10
2021/04/15;sunny;90;12:55;non infested;1;4;Perna perna;36,3;M11
2021/04/15;sunny;90;12:55;non infested;1;5;Perna perna;35,9;M12
2021/04/15;sunny;90;12:55;infested;2;1;Perna perna;30,9;M9
2021/04/15;sunny;90;12:55;infested;2;2;Perna perna;30;M10
2021/04/15;sunny;90;12:55;infested;2;3;Perna perna;30;M11
2021/04/15;sunny;90;12:55;infested;2;4;Perna perna;30,6;M12
2021/04/15;sunny;90;12:55;infested;2;5;Perna perna;32,5;M13
2021/04/15;sunny;90;12:55;non infested;2;1;Perna perna;33,4;M8
2021/04/15;sunny;90;12:55;non infested;2;2;Perna perna;37,2;M9
2021/04/15;sunny;90;12:55;non infested;2;3;Perna perna;31,4;M10
2021/04/15;sunny;90;12:55;non infested;2;4;Perna perna;32,5;M11
2021/04/15;sunny;90;12:55;non infested;2;5;Perna perna;33,7;M12
2021/04/15;sunny;90;12:55;infested;3;1;Perna perna;30,6;M9
2021/04/15;sunny;90;12:55;infested;3;2;Perna perna;30;M10
2021/04/15;sunny;90;12:55;infested;3;3;Perna perna;29,3;M11
2021/04/15;sunny;90;12:55;infested;3;4;Perna perna;29,6;M12
2021/04/15;sunny;90;12:55;infested;3;5;Perna perna;31,5;M13
2021/04/15;sunny;90;12:55;non infested;3;1;Perna perna;35,1;M9
2021/04/15;sunny;90;12:55;non infested;3;2;Perna perna;31,8;M10
2021/04/15;sunny;90;12:55;non infested;3;3;Perna perna;35,2;M11
2021/04/15;sunny;90;12:55;non infested;3;4;Perna perna;34,6;M12
2021/04/15;sunny;90;12:55;non infested;3;5;Perna perna;33;M13
2021/04/13;sunny;0;11:55;infested;1;1;Oxystele antoni;23;M5
2021/04/13;sunny;0;11:55;infested;1;2;Oxystele antoni;22,2;M6
2021/04/13;sunny;0;11:55;infested;1;3;Oxystele antoni;22,4;M7
2021/04/13;sunny;0;11:55;infested;1;4;Oxystele antoni;22,3;M8
2021/04/13;sunny;0;11:55;non infested;1;1;Oxystele antoni;23,3;M5
2021/04/13;sunny;0;11:55;non infested;1;2;Oxystele antoni;23,3;M6
2021/04/13;sunny;0;11:55;non infested;1;3;Oxystele antoni;22,2;M7
2021/04/13;sunny;0;11:55;non infested;1;4;Oxystele antoni;22,3;M8
2021/04/13;sunny;0;11:55;infested;2;1;Oxystele antoni;24,5;M5
2021/04/13;sunny;0;11:55;infested;2;2;Oxystele antoni;24,4;M6
2021/04/13;sunny;0;11:55;infested;2;3;Oxystele antoni;24,2;M7
2021/04/13;sunny;0;11:55;infested;2;4;Oxystele antoni;24,2;M8
2021/04/13;sunny;0;11:55;non infested;2;1;Oxystele antoni;25,3;M5
2021/04/13;sunny;0;11:55;non infested;2;2;Oxystele antoni;24,5;M6
2021/04/13;sunny;0;11:55;non infested;2;3;Oxystele antoni;24,4;M7
2021/04/13;sunny;0;11:55;infested;3;1;Oxystele antoni;26,5;M5
2021/04/13;sunny;0;11:55;infested;3;2;Oxystele antoni;26,7;M6
2021/04/13;sunny;0;11:55;infested;3;3;Oxystele antoni;26,2;M7
2021/04/13;sunny;0;11:55;infested;3;4;Oxystele antoni;25,1;M8
2021/04/13;sunny;0;11:55;non infested;3;1;Oxystele antoni;25,7;M5
2021/04/13;sunny;0;11:55;non infested;3;2;Oxystele antoni;26,8;M6
2021/04/13;sunny;0;11:55;non infested;3;3;Oxystele antoni;27,3;M7
2021/04/13;sunny;0;11:55;non infested;3;4;Oxystele antoni;27,5;M8
2021/04/13;sunny;30;12:25;infested;1;1;Oxystele antoni;42,4;M4
2021/04/13;sunny;30;12:25;infested;1;2;Oxystele antoni;41,1;M5
2021/04/13;sunny;30;12:25;infested;1;3;Oxystele antoni;43,6;M6
2021/04/13;sunny;30;12:25;infested;1;4;Oxystele antoni;42,3;M7
2021/04/13;sunny;30;12:25;non infested;1;1;Oxystele antoni;41,3;M5
2021/04/13;sunny;30;12:25;non infested;1;2;Oxystele antoni;42,7;M6
2021/04/13;sunny;30;12:25;non infested;1;3;Oxystele antoni;41,3;M7
2021/04/13;sunny;30;12:25;non infested;1;4;Oxystele antoni;39,3;M8
2021/04/13;sunny;30;12:25;infested;2;1;Oxystele antoni;38,1;M5
2021/04/13;sunny;30;12:25;infested;2;2;Oxystele antoni;37,7;M6
2021/04/13;sunny;30;12:25;infested;2;3;Oxystele antoni;37,5;M7
2021/04/13;sunny;30;12:25;infested;2;4;Oxystele antoni;38,5;M8
2021/04/13;sunny;30;12:25;non infested;2;1;Oxystele antoni;38,7;M5
2021/04/13;sunny;30;12:25;non infested;2;2;Oxystele antoni;36,3;M6
2021/04/13;sunny;30;12:25;non infested;2;3;Oxystele antoni;37,3;M7
2021/04/13;sunny;30;12:25;infested;3;1;Oxystele antoni;41,6;M5
2021/04/13;sunny;30;12:25;infested;3;2;Oxystele antoni;43,6;M6
2021/04/13;sunny;30;12:25;infested;3;3;Oxystele antoni;40,9;M7
2021/04/13;sunny;30;12:25;non infested;3;1;Oxystele antoni;38,9;M4
2021/04/13;sunny;30;12:25;non infested;3;2;Oxystele antoni;39,1;M5
2021/04/13;sunny;30;12:25;non infested;3;3;Oxystele antoni;41;M6
2021/04/13;sunny;60;12:55;infested;1;1;Oxystele antoni;48,6;M5
2021/04/13;sunny;60;12:55;infested;1;2;Oxystele antoni;46,8;M6
2021/04/13;sunny;60;12:55;infested;1;3;Oxystele antoni;46;M7
2021/04/13;sunny;60;12:55;infested;1;4;Oxystele antoni;47,2;M8
2021/04/13;sunny;60;12:55;non infested;1;1;Oxystele antoni;47,7;M5
2021/04/13;sunny;60;12:55;non infested;1;2;Oxystele antoni;48,8;M6
2021/04/13;sunny;60;12:55;non infested;1;3;Oxystele antoni;45,4;M7
2021/04/13;sunny;60;12:55;infested;2;1;Oxystele antoni;43,9;M5
2021/04/13;sunny;60;12:55;infested;2;2;Oxystele antoni;44,7;M6
2021/04/13;sunny;60;12:55;infested;2;3;Oxystele antoni;41,7;M7
2021/04/13;sunny;60;12:55;infested;2;4;Oxystele antoni;40,6;M8
2021/04/13;sunny;60;12:55;non infested;2;1;Oxystele antoni;41,2;M5
2021/04/13;sunny;60;12:55;non infested;2;2;Oxystele antoni;41,6;M6
2021/04/13;sunny;60;12:55;non infested;2;3;Oxystele antoni;41,4;M7
2021/04/13;sunny;60;12:55;infested;3;1;Oxystele antoni;47,2;M5
2021/04/13;sunny;60;12:55;infested;3;2;Oxystele antoni;44,1;M6
2021/04/13;sunny;60;12:55;infested;3;3;Oxystele antoni;45,4;M7
2021/04/13;sunny;60;12:55;non infested;3;1;Oxystele antoni;45,6;M5
2021/04/13;sunny;60;12:55;non infested;3;2;Oxystele antoni;43,9;M6
2021/04/13;sunny;90;13:25;infested;1;1;Oxystele antoni;45,7;M5
2021/04/13;sunny;90;13:25;infested;1;2;Oxystele antoni;45,9;M6
2021/04/13;sunny;90;13:25;infested;1;3;Oxystele antoni;47,2;M7
2021/04/13;sunny;90;13:25;non infested;1;1;Oxystele antoni;46,1;M5
2021/04/13;sunny;90;13:25;infested;2;1;Oxystele antoni;41,8;M5
2021/04/13;sunny;90;13:25;infested;2;2;Oxystele antoni;36;M6
2021/04/13;sunny;90;13:25;infested;2;3;Oxystele antoni;43;M7
2021/04/13;sunny;90;13:25;infested;2;4;Oxystele antoni;46,2;M8
2021/04/13;sunny;90;13:25;non infested;2;1;Oxystele antoni;41;M5
2021/04/13;sunny;90;13:25;non infested;2;2;Oxystele antoni;40,8;M6
2021/04/13;sunny;90;13:25;non infested;2;3;Oxystele antoni;41,6;M7
2021/04/13;sunny;90;13:25;infested;3;1;Oxystele antoni;44,4;M5
2021/04/13;sunny;90;13:25;infested;3;2;Oxystele antoni;45,2;M6
2021/04/13;sunny;90;13:25;infested;3;3;Oxystele antoni;43,1;M7
2021/04/13;sunny;90;13:25;non infested;2;1;Oxystele antoni;41,5;M5
2021/04/13;sunny;90;13:25;non infested;2;2;Oxystele antoni;45,9;M6
2021/04/15;sunny;0;11:25;infested;1;1;Oxystele antoni;21,3;M5
2021/04/15;sunny;0;11:25;infested;1;2;Oxystele antoni;20,8;M6
2021/04/15;sunny;0;11:25;infested;1;3;Oxystele antoni;21,3;M12
2021/04/15;sunny;0;11:25;non infested;1;1;Oxystele antoni;21,7;M5
2021/04/15;sunny;0;11:25;non infested;1;2;Oxystele antoni;21,3;M6
2021/04/15;sunny;0;11:25;non infested;1;3;Oxystele antoni;22,1;M7
2021/04/15;sunny;0;11:25;non infested;1;4;Oxystele antoni;20,8;M8
2021/04/15;sunny;0;11:25;infested;2;1;Oxystele antoni;21,4;M4
2021/04/15;sunny;0;11:25;infested;2;2;Oxystele antoni;21,6;M5
2021/04/15;sunny;0;11:25;infested;2;3;Oxystele antoni;20,5;M6
